address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"7 Percival Street,OAK PARK VIC ss",1900000,14 Mar 2024,auction,5,4,4.0,670.0,House
"153-155 McGowans Road,DONVALE VIC ss4,",2850000,09 Mar 2024,private treaty,5,4,4.0,23.0,House
"7 Cuthbert Street,NIDDRIE VIC ss",2305000,04 Mar 2024,sold prior to auction,5,4,4.0,652.0,House
"4 Bentley Street,SURREY HILLS VIC ss1,",4950000,04 Mar 2024,private treaty,5,4,4.0,617.0,House
"65-67 St Andrews Street,BRIGHTON VIC ss1,",7800000,02 Mar 2024,private treaty,5,4,4.0,178.0,House
"206 Serpells Road,TEMPLESTOWE VIC ss4,",3680000,02 Mar 2024,auction,5,4,4.0,61.0,House
"64 Sutton Street,BALWYN NORTH VIC ss",3445000,24 Feb 2024,private treaty,5,4,4.0,715.0,House
"32 Hilton Street,HADFIELD VIC ss",1230000,23 Feb 2024,auction,5,4,4.0,683.0,House
"2A Reginald Way,MOUNT MARTHA VIC ss9,",5200000,21 Feb 2024,private treaty,5,4,4.0,756.0,House
"8 Scenic Avenue,RINGWOOD EAST VIC ss",2210000,20 Feb 2024,private treaty,5,4,4.0,981.0,House
"43 Kinane Street,BRIGHTON VIC ss1,",8525000,18 Feb 2024,private treaty,5,4,4.0,215.0,House
"91 Brunel Street,MALVERN EAST VIC ss",3350000,14 Feb 2024,auction,5,4,4.0,215.0,House
"15 Allister Street,MOUNT WAVERLEY VIC ss",2650000,03 Feb 2024,auction,5,4,4.0,850.0,House
"1-2 Delta Court,NARRE WARREN VIC ss1,",1230000,30 Jan 2024,private treaty,5,4,4.0,300.0,House
"3 Salmon Bay,PATTERSON LAKES VIC ss",2600000,21 Jan 2024,private treaty,5,4,4.0,300.0,House
"8 Cottonwood Court,TEMPLESTOWE VIC ss4,",3880000,24 Dec 2023,private treaty,5,4,4.0,0.0,House
"15 Kailash Road,WERRIBEE VIC ss",1075000,19 Dec 2023,private treaty,5,4,4.0,512.0,House
"45 Fakenham Road,ASHBURTON VIC ss",3650000,16 Dec 2023,auction,5,4,4.0,676.0,House
"13 Apex Avenue,HAMPTON EAST VIC ss",3700000,16 Dec 2023,private treaty,5,4,4.0,628.0,House
"7 George Street,OAKLEIGH VIC ss",2300000,16 Dec 2023,auction,5,4,4.0,628.0,House
"29 Swinton Avenue,KEW VIC ss",6100000,13 Dec 2023,private treaty,5,4,4.0,823.0,House
"5 Grange Avenue,CANTERBURY VIC ss1,",6600000,07 Dec 2023,private treaty,5,4,4.0,222.0,House
"73 Roberts Street,ESSENDON VIC ss1,",4025000,07 Dec 2023,private treaty,5,4,4.0,13.0,House
"4 Bromley Court,TOORAK VIC ss1,",18000000,30 Nov 2023,private treaty,5,4,4.0,225.0,House
"325 Walsh Street,SOUTH YARRA VIC ss",11000000,15 Nov 2023,private treaty,5,4,4.0,225.0,House
"10 Otaria Street,MOUNT ELIZA VIC ss",1700000,09 Nov 2023,private treaty,5,4,4.0,225.0,House
"9 Pambara Court,DONVALE VIC ss2.03ha",2480000,01 Nov 2023,private treaty,5,4,4.0,225.0,House
"2 Glencairn Avenue,BRIGHTON EAST VIC ss",4220000,21 Oct 2023,private treaty,5,4,4.0,225.0,House
"22a Arundel Crescent,SURREY HILLS VIC ss",4290000,19 Oct 2023,private treaty,5,4,4.0,691.0,House
"5 Coleraine Street,EPPING VIC ss",1288000,14 Oct 2023,auction,5,4,4.0,540.0,House
"24 Glen Shian Lane,MOUNT ELIZA VIC ss1,",3850000,11 Oct 2023,private treaty,5,4,4.0,493.0,New house and land
"14 Wilson Concourse,CROYDON NORTH VIC ss",1430000,26 Sep 2023,private treaty,5,4,4.0,989.0,House
"40 Chute Street,MORDIALLOC VIC ss",1960000,24 Aug 2023,private treaty,5,4,4.0,989.0,House
"15 Lakeside Drive,LOWER PLENTY VIC ss4,",4500000,21 Aug 2023,private treaty,5,4,4.0,3.0,House
"12 Lorne Grove,CAMBERWELL VIC ss1,",7280000,19 Aug 2023,auction,5,4,4.0,405.0,House
"4 Sevenoaks St,BALWYN VIC ss",4960000,16 Aug 2023,private treaty,5,4,4.0,753.0,House
"34 Greendale Street,DONCASTER EAST VIC ss",2890000,13 Aug 2023,private treaty,5,4,4.0,505.0,House
"19 Beaconsfield Road,HAWTHORN EAST VIC ss",4650000,09 Aug 2023,auction,5,4,4.0,737.0,House
"56 Spencer Road,CAMBERWELL VIC ss",3160000,05 Aug 2023,auction,5,4,4.0,920.0,House
"32 Leura Grove,HAWTHORN EAST VIC ss",5155000,05 Aug 2023,private treaty,5,4,4.0,920.0,House
"77 Obriens Lane,TEMPLESTOWE VIC ss4,",2800000,03 Aug 2023,private treaty,5,4,4.0,1.0,House
"57-59 Fontaine Terrace,NARRE WARREN NORTH VIC ss4,",3388888,10 Jul 2023,private treaty,5,4,4.0,3.0,House
"35-37 Cooper Street,STAWELL VIC ss2,",950000,29 Jun 2023,private treaty,5,4,4.0,718.0,House
"15 Eliza Close,WILLIAMSTOWN NORTH VIC ss",1790000,28 Jun 2023,private treaty,5,4,4.0,720.0,House
"2 Burnie Street,TOORAK VIC ss1,",6500000,21 Jun 2023,private treaty,5,4,4.0,210.0,House
"38 Obriens Lane,TEMPLESTOWE VIC ss4,",4030000,10 Jun 2023,auction,5,4,4.0,833.0,House
"2 The Vineyard,FINGAL VIC ss",2800000,29 May 2023,private treaty,5,4,4.0,674.0,House
"564 South Road,MOORABBIN VIC ss",2250000,17 May 2023,private treaty,5,4,4.0,586.0,House
"784 Orrong Road,TOORAK VIC ss",9100000,06 May 2023,private treaty,5,4,4.0,586.0,House
"14 Dahmen Street,CARRUM VIC ss",1950000,01 May 2023,private treaty,5,4,4.0,689.0,House
"42 Clarke Court,WHEELERS HILL VIC ss1,",1858000,01 May 2023,private treaty,5,4,4.0,513.0,House
"16 Tennyson Avenue,CAULFIELD NORTH VIC ss",5400000,20 Apr 2023,auction,5,4,4.0,985.0,House
"41 Campbells Road,PORTSEA VIC ss1,",2950000,23 Mar 2023,private treaty,5,4,4.0,338.0,House
"22 Lucifer Street,BALWYN NORTH VIC ss",3610000,21 Mar 2023,auction,5,4,4.0,338.0,House
"30 Yarravale Road,KEW VIC ss1,",4250000,11 Mar 2023,auction,5,4,4.0,34.0,House
"84 New Street,BRIGHTON VIC ss",3400000,09 Mar 2023,private treaty,5,4,4.0,34.0,House
"43 Sibyl Avenue,FRANKSTON SOUTH VIC ss2,",2150000,07 Mar 2023,private treaty,5,4,4.0,712.0,House
"10 Benwerrin Road,SURREY HILLS VIC ss1,",4300000,07 Mar 2023,private treaty,5,4,4.0,220.0,House
"12 Madden Street,BALWYN NORTH VIC ss1,",4730000,04 Mar 2023,auction,5,4,4.0,12.0,House
"12 Madden Street,BALWYN NORTH VIC ss1,",4730000,04 Mar 2023,auction,5,4,4.0,12.0,House
"2 The Grove,CAMBERWELL VIC ss",3300000,02 Mar 2023,private treaty,5,4,4.0,631.0,House
"17 Deepdene Road,DEEPDENE VIC ss1,",6588888,26 Feb 2023,auction,5,4,4.0,140.0,House
"12 Hope Street,GLEN IRIS VIC ss",3975000,25 Feb 2023,auction,5,4,4.0,140.0,House
"49 The Regency,HILLSIDE VIC ss1,",1245000,22 Feb 2023,private treaty,5,4,4.0,1.0,House
"10 Mackintosh Road,WHEELERS HILL VIC ss1,",2550000,13 Feb 2023,private treaty,5,4,4.0,10.0,House
"6 Thomas Street,ROXBURGH PARK VIC ss",950000,11 Feb 2023,sold prior to auction,5,4,4.0,510.0,House
"207 Myers Road,BITTERN VIC ss25.72ha",3980000,08 Feb 2023,private treaty,5,4,4.0,510.0,House
"118 Old Mornington Road,MOUNT ELIZA VIC ss3,",3350000,07 Feb 2023,private treaty,5,4,4.0,231.0,House
"24A Olive Grove,BORONIA VIC ss1,",1160000,24 Jan 2023,private treaty,5,4,4.0,959.0,House
"397A Chandler Road,KEYSBOROUGH VIC ss",755000,23 Jan 2023,private treaty,5,4,4.0,582.0,House
"759 Doncaster Road,DONCASTER VIC ss",1850320,23 Dec 2022,private treaty,5,4,4.0,697.0,House
"3 Ridge Road,KALLISTA VIC ss11,",1800000,14 Dec 2022,private treaty,5,4,4.0,617.0,House
"4 Logan Avenue,ORMOND VIC ss",2450000,11 Dec 2022,auction,5,4,4.0,648.0,House
"69 The Boulevard,HAWTHORN VIC ss",4500000,10 Dec 2022,auction,5,4,4.0,613.0,House
"49 Frontage Road,LAKE BOLAC VIC ss8,",930000,10 Dec 2022,private treaty,5,4,4.0,93.0,House
"12 Waterview Drive,MOUNT MARTHA VIC ss1,",1850000,02 Dec 2022,private treaty,5,4,4.0,487.0,House
"30 Minerva Avenue,BALWYN NORTH VIC ss",2090000,26 Nov 2022,auction,5,4,4.0,786.0,House
"12 Broadleaf Crt,KEYSBOROUGH VIC ss",1363000,26 Nov 2022,private treaty,5,4,4.0,786.0,House
"3 Selsdon Terrace,DONVALE VIC ss4,",4046000,23 Nov 2022,private treaty,5,4,4.0,22.0,House
"9-11 Arundel Road,PARK ORCHARDS VIC ss2,",3515000,19 Nov 2022,private treaty,5,4,4.0,450.0,House
"41 Seymour Road,ELSTERNWICK VIC ss",7500000,07 Nov 2022,private treaty,5,4,4.0,835.0,House
"19 Lindenderry Circuit,MORNINGTON VIC ss2,",3100000,04 Nov 2022,private treaty,5,4,4.0,201.0,House
"199 Were Street,BRIGHTON EAST VIC ss1,",4850000,26 Oct 2022,private treaty,5,4,4.0,31.0,House
"4 Oak Street,SURREY HILLS VIC ss",2650000,26 Oct 2022,auction,5,4,4.0,830.0,House
"12 Dean Avenue,HAWTHORN VIC ss",6200000,24 Oct 2022,private treaty,5,4,4.0,830.0,House
"6 Illawarra Road,BALWYN NORTH VIC ss",3420000,19 Oct 2022,private treaty,5,4,4.0,720.0,House
"1 Riverview Road,BALWYN NORTH VIC ss",3550000,01 Oct 2022,private treaty,5,4,4.0,720.0,House
"317A Gallaghers Road,GLEN WAVERLEY VIC ss",2065500,01 Oct 2022,auction,5,4,4.0,720.0,House
"11 Glenbrook Avenue,MALVERN EAST VIC ss1,",4125000,25 Sep 2022,private treaty,5,4,4.0,173.0,House
"6 Dawson Avenue,BRIGHTON VIC ss1,",8650000,21 Sep 2022,private treaty,5,4,4.0,115.0,House
"36 Heads Road,DONVALE VIC ss8,",3209999,20 Sep 2022,private treaty,5,4,4.0,93.0,House
"26-28 Victoria Street,BRIGHTON VIC ss1,",12000000,13 Sep 2022,private treaty,5,4,4.0,468.0,House
"7 Keverell Road,CAULFIELD NORTH VIC ss",5772000,11 Sep 2022,auction,5,4,4.0,468.0,House
"44 Higgins Street,FRASER RISE VIC ss",1190000,09 Sep 2022,private treaty,5,4,4.0,576.0,House
"14 Christowel Street,CAMBERWELL VIC ss1,",6700000,03 Sep 2022,private treaty,5,4,4.0,180.0,House
"7 John Robert Place,TAYLORS HILL VIC ss1,",1275000,29 Aug 2022,sold prior to auction,5,4,4.0,105.0,House
"40 Wavell Street,BENTLEIGH VIC ss",2875000,27 Aug 2022,auction,5,4,4.0,560.0,House
"140 Bonds Road,LOWER PLENTY VIC ss4,",3525000,25 Aug 2022,private treaty,5,4,4.0,856.0,House
"1-4/703 Tress Street,MOUNT PLEASANT VIC ss",785000,19 Aug 2022,private treaty,5,4,4.0,856.0,House
"14 Kennedy Street,BENTLEIGH EAST VIC ss",2100000,12 Aug 2022,private treaty,5,4,4.0,689.0,House
"5 Old Coach Road,BERWICK VIC ss4,",3830000,10 Aug 2022,private treaty,5,4,4.0,298.0,House
"34 Mercil Road,ALPHINGTON VIC ss",3600000,06 Aug 2022,auction,5,4,4.0,298.0,House
"70 Banool Road,BALWYN VIC ss",2240000,06 Aug 2022,auction,5,4,4.0,650.0,Vacant land
"5126 Midland Highway,DRY DIGGINGS VIC ss5,",1600000,19 Jul 2022,private treaty,5,4,4.0,800.0,House
"15 Lakeside Drive,LOWER PLENTY VIC ss4,",4400000,16 Jul 2022,private treaty,5,4,4.0,3.0,House
"12 View Street,HAWTHORN VIC ss",7000000,09 Jul 2022,private treaty,5,4,4.0,652.0,House
"45 Chesterville Drive,BENTLEIGH EAST VIC ss",2200000,04 Jul 2022,private treaty,5,4,4.0,757.0,House
"36 Almond Street,CAULFIELD SOUTH VIC ss",2820000,27 Jun 2022,auction,5,4,4.0,690.0,House
"704 James Lane,TRENTHAM EAST VIC ss11,",1100000,11 Jun 2022,private treaty,5,4,4.0,500.0,House
"39 Orrong Crescent,CAULFIELD NORTH VIC ss",3650000,05 Jun 2022,auction,5,4,4.0,649.0,House
"153 Lower Heidelberg Road,IVANHOE EAST VIC ss1,",4250000,01 Jun 2022,private treaty,5,4,4.0,680.0,House
"6 Birtles Court,BALWYN VIC ss",4250000,30 May 2022,private treaty,5,4,4.0,680.0,House
"50 Cedar Drive,MARIBYRNONG VIC ss",1879000,28 May 2022,auction,5,4,4.0,680.0,House
"22 Bloomfield Road,ASCOT VALE VIC ss",4165000,27 May 2022,private treaty,5,4,4.0,680.0,House
"4 Boswell Court,GREENVALE VIC ss",1700000,26 May 2022,sold prior to auction,5,4,4.0,680.0,House
"10 Lytton Street,KEW VIC ss1,",7575000,25 May 2022,auction,5,4,4.0,189.0,House
"14 Docker Street,ELWOOD VIC ss",4400000,17 May 2022,private treaty,5,4,4.0,627.0,House
"14 Riddell Street,DANDENONG NORTH VIC ss",1310000,04 May 2022,private treaty,5,4,4.0,729.0,House
"3 Wingfield Parkway,WILLIAMS LANDING VIC ss",1429500,26 Apr 2022,auction,5,4,4.0,512.0,House
"4 Skye Court,GLEN WAVERLEY VIC ss1,",3318000,19 Apr 2022,auction,5,4,4.0,294.0,House
"1 Laurence Grove,RINGWOOD EAST VIC ss1,",1750000,09 Apr 2022,private treaty,5,4,4.0,171.0,Vacant land
"1 Laurence Grove,RINGWOOD EAST VIC ss1,",1750000,01 Apr 2022,private treaty,5,4,4.0,171.0,House
"11 Trinity Lane,KEYSBOROUGH VIC ss",1666000,31 Mar 2022,private treaty,5,4,4.0,630.0,House
"22 Shakespeare Grove,HAWTHORN VIC ss1,",18250000,25 Mar 2022,private treaty,5,4,4.0,614.0,House
"1/232 Cambridge Road,KILSYTH VIC ss1,",1725000,22 Mar 2022,private treaty,5,4,4.0,712.0,House
"15 Hardings Road,FRESHWATER CREEK VIC ss3.36ha",3250000,18 Mar 2022,private treaty,5,4,4.0,712.0,House
"3 Beatrice Avenue,ABERFELDIE VIC ss",2540000,15 Mar 2022,private treaty,5,4,4.0,613.0,House
"147 Hereford Road,LILYDALE VIC ss",1065000,10 Mar 2022,private treaty,5,4,4.0,871.0,House
"22 Nelson Street,SANDRINGHAM VIC ss",3558000,09 Mar 2022,private treaty,5,4,4.0,626.0,House
"7 Excelsior Heights,CRAIGIEBURN VIC ss",1200000,08 Mar 2022,private treaty,5,4,4.0,626.0,House
"11 Hillside Parade,GLEN IRIS VIC ss",4010000,26 Feb 2022,auction,5,4,4.0,730.0,House
"144 Meridian Drive,SOUTH MORANG VIC ss1,",2206000,26 Feb 2022,auction,5,4,4.0,745.0,House
"13 Tasker Street,TEMPLESTOWE LOWER VIC ss",2921000,21 Feb 2022,private treaty,5,4,4.0,752.0,House
"340 Evans Road,LOVELY BANKS VIC ss2.02ha",1350000,18 Feb 2022,private treaty,5,4,4.0,752.0,House
"52A-54 Leviens Road,ST LEONARDS VIC ss",1470000,10 Feb 2022,private treaty,5,4,4.0,700.0,House
"10 Aranmore Crescent,NARRE WARREN NORTH VIC ss4,",1710000,09 Feb 2022,private treaty,5,4,4.0,693.0,House
"168 Butchers Road,MUCKLEFORD VIC ss",1700000,07 Feb 2022,private treaty,5,4,4.0,693.0,House
"44 Grosvenor St,BRIGHTON VIC ss",3715000,06 Feb 2022,auction,5,4,4.0,693.0,House
"64 Ossett Street,SORRENTO VIC ss",4300000,25 Jan 2022,private treaty,5,4,4.0,909.0,House
"178 Lock Road,GISBORNE SOUTH VIC ss4.49ha",1520000,21 Jan 2022,private treaty,5,4,4.0,909.0,House
"60 Kirkham Drive,GREENVALE VIC ss",1350000,07 Jan 2022,private treaty,5,4,4.0,746.0,House
"36 Johnson Avenue,RYE VIC ss",3075000,07 Jan 2022,private treaty,5,4,4.0,697.0,House
"1035-1037 Mt Dandenong Tourist Road,MONTROSE VIC ss6,",1575000,30 Dec 2021,private treaty,5,4,4.0,312.0,House
"12 Macartney Avenue,KEW VIC ss",4350000,24 Dec 2021,private treaty,5,4,4.0,797.0,House
"1 Coolalie Court,GROVEDALE VIC ss",895000,21 Dec 2021,private treaty,5,4,4.0,700.0,House
"9 Penn Street,BALWYN NORTH VIC ss",4250000,20 Dec 2021,private treaty,5,4,4.0,700.0,House
"39 Clendon Road,TOORAK VIC ss1,",13850000,17 Dec 2021,private treaty,5,4,4.0,74.0,House
"13 Sapphire Street,ESSENDON WEST VIC ss",2449000,10 Dec 2021,private treaty,5,4,4.0,603.0,House
"8 Antoinette Court,MOUNT WAVERLEY VIC ss",2090000,07 Dec 2021,private treaty,5,4,4.0,905.0,House
"38 Petrik Drive,KEILOR VIC ss2,",1825000,06 Dec 2021,private treaty,5,4,4.0,0.0,House
"16 Nevada Retreat,BULLEEN VIC ss",2520000,04 Dec 2021,private treaty,5,4,4.0,0.0,House
"3 Gardiner Road,HAWTHORN VIC ss1,",6000000,04 Dec 2021,auction,5,4,4.0,32.0,House
"15 Tennyson Street,BRIGHTON VIC ss",8150000,27 Nov 2021,private treaty,5,4,4.0,32.0,House
"39 Hortense Street,GLEN IRIS VIC ss",3080000,27 Nov 2021,auction,5,4,4.0,650.0,House
"20 Curlew Point Drive,PATTERSON LAKES VIC ss",3520000,26 Nov 2021,private treaty,5,4,4.0,727.0,House
"10-12 Rowland Street,KEW VIC ss1,",16000000,25 Nov 2021,private treaty,5,4,4.0,979.0,House
"81 High Street,GLEN IRIS VIC ss",3902500,20 Nov 2021,auction,5,4,4.0,730.0,House
"59 Eskdale Road,CAULFIELD NORTH VIC ss",4050000,15 Nov 2021,sold prior to auction,5,4,4.0,822.0,House
"2 Shane Court,AVONDALE HEIGHTS VIC ss",1820000,14 Nov 2021,auction,5,4,4.0,978.0,House
"57 Teak Street,CAULFIELD SOUTH VIC ss",2900000,31 Oct 2021,auction,5,4,4.0,978.0,House
"92 Melba Parade,ANGLESEA VIC ss1,",4330000,27 Oct 2021,sold prior to auction,5,4,4.0,352.0,House
"9 Pier Road,INVERLOCH VIC ss",1475000,23 Oct 2021,private treaty,5,4,4.0,782.0,House
"67 New Road,OAK PARK VIC ss",2200000,19 Oct 2021,private treaty,5,4,4.0,948.0,House
"235 Union Road,SURREY HILLS VIC ss",3750000,16 Oct 2021,private treaty,5,4,4.0,948.0,House
"691-697 Park Road,PARK ORCHARDS VIC ss3,",2385000,14 Oct 2021,private treaty,5,4,4.0,347.0,House
"2141 Mt Buller Road,MERRIJIG VIC ss3,",2700000,12 Oct 2021,private treaty,5,4,4.0,23.0,House
"8 Tiffany Grove,TEMPLESTOWE VIC ss3,",3570000,09 Oct 2021,private treaty,5,4,4.0,308.0,House
"2a Glen Road,TOORAK VIC ss",5200000,04 Oct 2021,private treaty,5,4,4.0,308.0,House
"1 Belgrove Avenue,BALWYN VIC ss",3600888,02 Oct 2021,private treaty,5,4,4.0,967.0,House
"39 Flower Street,ESSENDON VIC ss",2500000,02 Oct 2021,auction,5,4,4.0,575.0,House
"101 Hassett Crescent,KEILOR EAST VIC ss",1510000,30 Sep 2021,auction,5,4,4.0,575.0,House
"27 Timbertop Drive,ROWVILLE VIC ss1,",1547000,03 Sep 2021,private treaty,5,4,4.0,348.0,House
"23 Kuringai Road,TOOTGAROOK VIC ss1,",1500000,24 Aug 2021,private treaty,5,4,4.0,253.0,House
"64 Quail Way,ROWVILLE VIC ss",1260000,17 Aug 2021,sold prior to auction,5,4,4.0,989.0,House
"30 Glenburnie Road,MITCHAM VIC ss1,",2400000,15 Aug 2021,auction,5,4,4.0,279.0,House
"4 Nareeb Court,TOORAK VIC ss",7000000,12 Aug 2021,auction,5,4,4.0,693.0,House
"61 Chauvel Street,RESERVOIR VIC ss",1840000,05 Aug 2021,auction,5,4,4.0,892.0,House
"1371 Ison Road,MANOR LAKES VIC ss",855000,19 Jul 2021,private treaty,5,4,4.0,523.0,House
"351 Union Road,BALWYN VIC ss1,",4180000,14 Jul 2021,private treaty,5,4,4.0,498.0,House
"349 Gordons Road,SOUTH MORANG VIC ss",1600000,05 Jul 2021,private treaty,5,4,4.0,677.0,House
"10 Wattle Avenue,WERRIBEE VIC ss",730000,01 Jul 2021,private treaty,5,4,4.0,676.0,House
"11 Rockingham Close,KEW VIC ss",5200000,30 Jun 2021,private treaty,5,4,4.0,998.0,House
"3 Ward St,BEAUMARIS VIC ss",3680000,27 May 2021,auction,5,4,4.0,914.0,House
"93 Big Muster Drive,DINNER PLAIN VIC ss",2000000,25 May 2021,private treaty,5,4,4.0,914.0,House
"1 Cottonwood Court,TEMPLESTOWE VIC ss",4100000,25 May 2021,private treaty,5,4,4.0,914.0,House
"19 Beaconsfield Road,HAWTHORN EAST VIC ss",4160000,22 May 2021,auction,5,4,4.0,914.0,House
"68 Molesworth Street,KEW VIC ss1,",6632000,15 May 2021,private treaty,5,4,4.0,52.0,House
"47 Kensington Road,SOUTH YARRA VIC ss",4800000,11 May 2021,private treaty,5,4,4.0,52.0,House
"30 Moffat Street,BRIGHTON VIC ss",6560000,09 May 2021,private treaty,5,4,4.0,782.0,House
"26 Myrtle Grove,ALTONA VIC ss",2280000,08 May 2021,auction,5,4,4.0,782.0,House
"655 Toorak Road,TOORAK VIC ss",10100000,05 May 2021,private treaty,5,4,4.0,782.0,House
"23 Regent Street,CAMBERWELL VIC ss",2620000,01 May 2021,auction,5,4,4.0,969.0,House
"3 Bamfield Close,TEMPLESTOWE VIC ss4,",3190000,01 May 2021,private treaty,5,4,4.0,49.0,House
"798 Hampton Street,BRIGHTON VIC ss",4050000,28 Apr 2021,private treaty,5,4,4.0,816.0,House
"12 Woodlands Avenue,CAMBERWELL VIC ss",3428000,23 Apr 2021,auction,5,4,4.0,755.0,House
"8 Ventich Street,GLEN IRIS VIC ss",3780000,21 Apr 2021,private treaty,5,4,4.0,676.0,House
"6 Selsdon Terrace,DONVALE VIC ss4,",3999999,14 Apr 2021,private treaty,5,4,4.0,85.0,House
"2 Vista Road,BELGRAVE HEIGHTS VIC ss1,",1345000,13 Apr 2021,private treaty,5,4,4.0,741.0,House
"46-50 Adams Street,SOUTH YARRA VIC ss",7760000,30 Mar 2021,auction,5,4,4.0,927.0,House
"64 Central Park Road,MALVERN EAST VIC ss",4715000,27 Mar 2021,auction,5,4,4.0,735.0,House
"56-58 Newmans Road,TEMPLESTOWE VIC ss4,",3860000,26 Mar 2021,auction,5,4,4.0,33.0,House
"1518 Sturt Street,LAKE WENDOUREE VIC ss1,",1615000,19 Mar 2021,private treaty,5,4,4.0,96.0,House
"89 Mountain View Road,BALWYN NORTH VIC ss",4020000,16 Mar 2021,private treaty,5,4,4.0,96.0,House
"18 Eugene Street,TARNEIT VIC ss",850000,16 Mar 2021,private treaty,5,4,4.0,512.0,House
"31 Power Street,TOORAK VIC ss",6300000,15 Mar 2021,private treaty,5,4,4.0,512.0,House
"31 Power Street,TOORAK VIC ss",6300000,15 Mar 2021,private treaty,5,4,4.0,512.0,House
"52 Ardmillan Road,MOONEE PONDS VIC ss",3750000,11 Mar 2021,private treaty,5,4,4.0,750.0,House
"1 Boorool Road,KEW EAST VIC ss",4600888,10 Mar 2021,private treaty,5,4,4.0,750.0,House
"6 Lascelles Avenue,TOORAK VIC ss",12100000,05 Mar 2021,private treaty,5,4,4.0,965.0,House
"31 Champion Street,BRIGHTON VIC ss",4750000,03 Mar 2021,private treaty,5,4,4.0,770.0,House
"131 Wattle Valley Road,CAMBERWELL VIC ss",4935000,27 Feb 2021,auction,5,4,4.0,906.0,House
"16 Landen Avenue,BALWYN NORTH VIC ss",4275000,20 Feb 2021,auction,5,4,4.0,670.0,House
"43 Parklands Avenue,SOMERS VIC ss",2275000,11 Feb 2021,private treaty,5,4,4.0,838.0,House
"168-172 Main St,STAWELL VIC ss",350000,08 Feb 2021,private treaty,5,4,4.0,838.0,House
"77 Lyndhurst Boulevard,LYNDHURST VIC ss",1220000,05 Feb 2021,private treaty,5,4,4.0,615.0,House
"18 Curzon Street,BRIGHTON EAST VIC ss",3750000,08 Jan 2021,private treaty,5,4,4.0,676.0,House
"18 Curzon Street,BRIGHTON EAST VIC ss",3750000,08 Jan 2021,private treaty,5,4,4.0,676.0,House
"27 Martin Road,GLEN IRIS VIC ss",3800000,16 Dec 2020,private treaty,5,4,4.0,747.0,House
"44 Rose Street,MCKINNON VIC ss",3590000,03 Dec 2020,private treaty,5,4,4.0,747.0,House
"26 Balmoral Street,KIALLA VIC ss1,",480000,02 Dec 2020,private treaty,5,4,4.0,200.0,House
"4 Elphinstone Boulevard,GREENVALE VIC ss",1950000,27 Nov 2020,private treaty,5,4,4.0,200.0,House
"30 Viewline Drive,LYSTERFIELD VIC ss",1380000,27 Nov 2020,private treaty,5,4,4.0,200.0,House
"17 Huntington Grove,COBURG VIC ss",1610000,23 Nov 2020,private treaty,5,4,4.0,743.0,House
"6 Boxleigh Grove,BOX HILL NORTH VIC ss",1780000,22 Nov 2020,auction,5,4,4.0,635.0,House
"441A Glen Eira Road,CAULFIELD NORTH VIC ss",2850000,22 Nov 2020,auction,5,4,4.0,635.0,House
"1 Noble Place,WANDANA HEIGHTS VIC ss1,",909900,21 Nov 2020,private treaty,5,4,4.0,6.0,House
"5 Marriage Road,BRIGHTON EAST VIC ss",3840000,20 Nov 2020,private treaty,5,4,4.0,970.0,House
"5 Maysbury Avenue,ELSTERNWICK VIC ss",3180000,17 Nov 2020,private treaty,5,4,4.0,970.0,House
"4/209 Liebig Street,WARRNAMBOOL VIC ss",1535000,17 Nov 2020,private treaty,5,4,4.0,800.0,House
"19 Watts Parade,MOUNT ELIZA VIC ss2,",6500000,09 Nov 2020,private treaty,5,4,4.0,921.0,House
"75 Hodder Street,BRIGHTON EAST VIC ss",2750000,04 Nov 2020,private treaty,5,4,4.0,618.0,House
"8 Hainthorpe Grove,MULGRAVE VIC ss",1088000,02 Nov 2020,private treaty,5,4,4.0,655.0,House
"51 Broken River Drive,SHEPPARTON VIC ss1,",1075000,30 Oct 2020,auction,5,4,4.0,826.0,House
"2a Collins Street,BRIGHTON VIC ss",4075000,29 Oct 2020,private treaty,5,4,4.0,826.0,House
"101 Old Mornington Road,MOUNT ELIZA VIC ss1,",2600000,09 Oct 2020,private treaty,5,4,4.0,813.0,House
"4 Niblick Street,ANGLESEA VIC ss",1270000,01 Oct 2020,private treaty,5,4,4.0,843.0,House
"31 Victoria Street,SANDRINGHAM VIC ss",4670000,25 Sep 2020,private treaty,5,4,4.0,843.0,House
"3151 Point Nepean Road,SORRENTO VIC ss5,",4300000,23 Sep 2020,private treaty,5,4,4.0,204.0,House
"4 Tiffany Avenue,CHELTENHAM VIC ss",1200000,20 Sep 2020,private treaty,5,4,4.0,661.0,House
"415 Sunnyside Road,WONGARRA VIC ss35.61ha",1900000,19 Sep 2020,private treaty,5,4,4.0,661.0,House
"4 Skyline Drive,SOUTH MORANG VIC ss",975000,16 Sep 2020,private treaty,5,4,4.0,815.0,House
"351 Shannon Avenue,NEWTOWN VIC ss",2370000,14 Sep 2020,private treaty,5,4,4.0,793.0,House
"67 Shepherd Road,BATESFORD VIC ss9,",1360000,04 Sep 2020,private treaty,5,4,4.0,785.0,House
"77 O'Briens Lane,TEMPLESTOWE VIC ss",2258800,06 Aug 2020,private treaty,5,4,4.0,785.0,House
