address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"34 Green Gully Road,KEILOR VIC s",830000,25 Mar 2025,private treaty,3,1,2.0,392.0,House
"33 Black Street,LONG GULLY VIC s",486000,25 Mar 2025,private treaty,3,1,2.0,574.0,House
"3/18 Josephine Street,OAK PARK VIC s",745000,25 Mar 2025,private treaty,3,1,2.0,574.0,Townhouse
"22 Sturdee Street,RESERVOIR VIC s",775000,25 Mar 2025,private treaty,3,1,2.0,466.0,House
"70 Victoria Drive,THOMASTOWN VIC s",820000,25 Mar 2025,private treaty,3,1,2.0,554.0,House
"94 Sharps Road,TULLAMARINE VIC s",610000,25 Mar 2025,sold prior to auction,3,1,2.0,546.0,House
"4 carey crescent,BACCHUS MARSH VIC s",560000,24 Mar 2025,private treaty,3,1,2.0,901.0,House
"844 North Rd,BENTLEIGH EAST VIC s",1350000,24 Mar 2025,private treaty,3,1,2.0,680.0,House
"20 Rose St,COBRAM VIC s",280000,24 Mar 2025,private treaty,3,1,2.0,680.0,House
"42 Booth Street,COBURG VIC s",1000000,24 Mar 2025,private treaty,3,1,2.0,680.0,House
"14 Harpur Road,CORIO VIC s",475000,24 Mar 2025,private treaty,3,1,2.0,674.0,House
"134 Monahans Road,CRANBOURNE VIC s",616000,24 Mar 2025,private treaty,3,1,2.0,674.0,House
"18 Fitzroy Street,DARLEY VIC s",570000,24 Mar 2025,private treaty,3,1,2.0,381.0,House
"39 Crossdale Rise,ENDEAVOUR HILLS VIC s",700000,24 Mar 2025,private treaty,3,1,2.0,589.0,House
"1 Linaker Lane,GOLDEN POINT VIC s",380000,24 Mar 2025,private treaty,3,1,2.0,356.0,House
"9 Wallaby Drive,GREENDALE VIC s3.56ha",850000,24 Mar 2025,private treaty,3,1,2.0,356.0,House
"77 Thomson Lane,KINGLAKE VIC s6,",1000000,24 Mar 2025,private treaty,3,1,2.0,921.0,House
"11 Rushdale Court,KINGS PARK VIC s",595000,24 Mar 2025,private treaty,3,1,2.0,921.0,House
"237 Gisborne - Melton Road,KURUNJANG VIC s",535000,24 Mar 2025,private treaty,3,1,2.0,660.0,House
"19 Jania Street,LARA VIC s",580000,24 Mar 2025,private treaty,3,1,2.0,799.0,House
"17 Christie Parade,MILDURA VIC s",397690,24 Mar 2025,private treaty,3,1,2.0,603.0,House
"14 Nancy Court,MILDURA VIC s",485000,24 Mar 2025,private treaty,3,1,2.0,748.0,House
"301 Old Sale Road,NEWBOROUGH VIC s",395000,24 Mar 2025,private treaty,3,1,2.0,690.0,House
"14 Maxine Court,NOBLE PARK VIC s",705000,24 Mar 2025,auction,3,1,2.0,603.0,House
"34 Kent Road,PASCOE VALE VIC s",1169000,24 Mar 2025,auction,3,1,2.0,499.0,House
"81 Parramatta Road,WERRIBEE VIC s",584000,24 Mar 2025,auction,3,1,2.0,639.0,House
"5 Wallace Way,MOOROOLBARK VIC s",780000,23 Mar 2025,private treaty,3,1,2.0,526.0,House
"24 Creswell Avenue,AIRPORT WEST VIC s",1120000,22 Mar 2025,auction,3,1,2.0,697.0,House
"344 Dorset Road,BORONIA VIC s",700000,22 Mar 2025,auction,3,1,2.0,782.0,House
"14 Ravenhall Street,BRAYBROOK VIC s",750000,22 Mar 2025,auction,3,1,2.0,540.0,House
"174 Donald Street,BRUNSWICK EAST VIC s",1570000,22 Mar 2025,auction,3,1,2.0,452.0,House
"5 Leeanne Crescent,BUNDOORA VIC s",770000,22 Mar 2025,auction,3,1,2.0,571.0,House
"2 Windsor Street,BURWOOD EAST VIC s",1256000,22 Mar 2025,auction,3,1,2.0,587.0,House
"60 Endeavour Drive,CRANBOURNE NORTH VIC s",671000,22 Mar 2025,auction,3,1,2.0,671.0,House
"37 Gedye Street,DONCASTER EAST VIC s",1180000,22 Mar 2025,auction,3,1,2.0,681.0,House
"12 Gaydon Street,FERNTREE GULLY VIC s",816000,22 Mar 2025,auction,3,1,2.0,742.0,House
"59 Mountain Gate Drive,FERNTREE GULLY VIC s",865000,22 Mar 2025,auction,3,1,2.0,737.0,House
"16 Burdett Street,FRANKSTON NORTH VIC s",673000,22 Mar 2025,auction,3,1,2.0,614.0,House
"35 Sutherland Street,HADFIELD VIC s",901000,22 Mar 2025,auction,3,1,2.0,725.0,House
"7/5 Tarella Street,HAMPTON PARK VIC s",600000,22 Mar 2025,private treaty,3,1,2.0,193.0,Townhouse
"12 Pauline Court,HAMPTON PARK VIC s",640000,22 Mar 2025,private treaty,3,1,2.0,577.0,House
"4 McKellar Avenue,HOPPERS CROSSING VIC s",602000,22 Mar 2025,auction,3,1,2.0,603.0,House
"23 Ulm Street,LAVERTON VIC s",610000,22 Mar 2025,private treaty,3,1,2.0,603.0,House
"1 Kilborn Court,MILL PARK VIC s",772000,22 Mar 2025,auction,3,1,2.0,586.0,House
"10A Waratah Avenue,MORDIALLOC VIC s",970000,22 Mar 2025,auction,3,1,2.0,586.0,House
"6 Beryl Street,NUNAWADING VIC s",850000,22 Mar 2025,sold prior to auction,3,1,2.0,495.0,House
"8 Ethel Court,POINT LONSDALE VIC s",782500,22 Mar 2025,private treaty,3,1,2.0,658.0,House
"42 Symons Street,PRESTON VIC s",860000,22 Mar 2025,private treaty,3,1,2.0,688.0,House
"4 Graham Court,PRESTON VIC s",1062800,22 Mar 2025,auction,3,1,2.0,500.0,House
"144 New Street,RINGWOOD VIC s",856000,22 Mar 2025,auction,3,1,2.0,664.0,House
"77 Seaford Grove,SEAFORD VIC s",907500,22 Mar 2025,private treaty,3,1,2.0,703.0,House
"85 Iona Street,ST ANDREWS BEACH VIC s1,",1250000,22 Mar 2025,private treaty,3,1,2.0,9.0,House
"24a Elm Street,SURREY HILLS VIC s",1065000,22 Mar 2025,auction,3,1,2.0,349.0,House
"4 Lois Court,THOMASTOWN VIC s",787000,22 Mar 2025,auction,3,1,2.0,618.0,House
"20 Eileen Street,VIEWBANK VIC s",1135000,22 Mar 2025,auction,3,1,2.0,600.0,House
"5 Woodland Drive,ALBANVALE VIC s",625000,21 Mar 2025,private treaty,3,1,2.0,600.0,House
"46 Jamison Street South,ALTONA MEADOWS VIC s",737000,21 Mar 2025,private treaty,3,1,2.0,464.0,House
"51 Fay Street,ARARAT VIC s",270000,21 Mar 2025,private treaty,3,1,2.0,601.0,House
"6 Huon Grove,BENTLEIGH EAST VIC s",1250000,21 Mar 2025,auction,3,1,2.0,589.0,House
"18 Herbert Street,BORONIA VIC s",790000,21 Mar 2025,auction,3,1,2.0,785.0,House
"139 Brunswick Road,BRUNSWICK VIC s",1395000,21 Mar 2025,auction,3,1,2.0,347.0,House
"68 Gill Avenue,CALIFORNIA GULLY VIC s",485000,21 Mar 2025,private treaty,3,1,2.0,537.0,House
"1/5 Boronia Crescent,COCKATOO VIC s",585000,21 Mar 2025,private treaty,3,1,2.0,325.0,House
"6 Officer Court,CORIO VIC s",527000,21 Mar 2025,private treaty,3,1,2.0,608.0,House
"17 Taylor Drive,DARLEY VIC s",483500,21 Mar 2025,private treaty,3,1,2.0,651.0,House
"5 Johnson Avenue,DROUIN VIC s",511000,21 Mar 2025,private treaty,3,1,2.0,646.0,House
"8 Amaroo Court,ECHUCA VIC s",488000,21 Mar 2025,private treaty,3,1,2.0,633.0,House
"32 Stanley Street,FRANKSTON VIC s",768000,21 Mar 2025,auction,3,1,2.0,585.0,House
"62 Swanston Street,GEELONG VIC s",1100000,21 Mar 2025,private treaty,3,1,2.0,457.0,House
"118 Toorak Avenue,LOCH SPORT VIC s",275000,21 Mar 2025,private treaty,3,1,2.0,481.0,House
"52 Schotters Road,MERNDA VIC s",671000,21 Mar 2025,private treaty,3,1,2.0,660.0,House
"34 Mckenzie King Drive,MILLGROVE VIC s",610000,21 Mar 2025,private treaty,3,1,2.0,676.0,House
"64 Wimbledon Avenue,MOUNT ELIZA VIC s",1435000,21 Mar 2025,private treaty,3,1,2.0,830.0,House
"22 Pitman Street,NEWCOMB VIC s",602000,21 Mar 2025,private treaty,3,1,2.0,649.0,House
"62 Woods Street,NEWPORT VIC s",1230000,21 Mar 2025,auction,3,1,2.0,649.0,House
"5 Croker Street,NEWPORT VIC s",985000,21 Mar 2025,auction,3,1,2.0,649.0,House
"127 Raglan Street,PRESTON VIC s",941000,21 Mar 2025,private treaty,3,1,2.0,649.0,House
"5 Smithdene Avenue,RINGWOOD EAST VIC s",1110000,21 Mar 2025,auction,3,1,2.0,712.0,House
"5 Ivanhoe Avenue,ST ALBANS VIC s",700000,21 Mar 2025,private treaty,3,1,2.0,650.0,House
"1 Nugong Place,TRARALGON VIC s",475000,21 Mar 2025,private treaty,3,1,2.0,715.0,House
"10 Cyclamen Avenue,ALTONA NORTH VIC s",1070000,20 Mar 2025,private treaty,3,1,2.0,703.0,House
"56 Bruce Street,BELL PARK VIC s",650000,20 Mar 2025,private treaty,3,1,2.0,650.0,House
"88 Thomas Street,BENALLA VIC s",360000,20 Mar 2025,private treaty,3,1,2.0,570.0,House
"12 Crystal Gardens,CRANBOURNE WEST VIC s",596000,20 Mar 2025,private treaty,3,1,2.0,495.0,House
"15 Abraham Drive,CROYDON VIC s",775750,20 Mar 2025,private treaty,3,1,2.0,429.0,House
"7 Cheam Street,DANDENONG NORTH VIC s",650000,20 Mar 2025,private treaty,3,1,2.0,544.0,House
"39 Festival Street,DIGGERS REST VIC s",515000,20 Mar 2025,private treaty,3,1,2.0,227.0,House
"13 Seaview Parade,DROMANA VIC s",800000,20 Mar 2025,private treaty,3,1,2.0,847.0,House
"4 Borrell Street,KEILOR VIC s",850000,20 Mar 2025,private treaty,3,1,2.0,570.0,House
"50 Hampton Street,MOE VIC s",308000,20 Mar 2025,private treaty,3,1,2.0,793.0,House
"1 Monomeith Street,MOOROOLBARK VIC s",663000,20 Mar 2025,private treaty,3,1,2.0,412.0,House
"9 Greenville Street,MOOROOLBARK VIC s",884000,20 Mar 2025,private treaty,3,1,2.0,878.0,House
"46 McCrae Road,ROSANNA VIC s",1050000,20 Mar 2025,private treaty,3,1,2.0,867.0,House
"58 Hayes Avenue,ROSEBUD VIC s",740000,20 Mar 2025,private treaty,3,1,2.0,400.0,House
"78 Paterson Road,SPRINGVALE SOUTH VIC s",820000,20 Mar 2025,auction,3,1,2.0,524.0,House
"50 Adelaide Street,ST ALBANS VIC s",730000,20 Mar 2025,private treaty,3,1,2.0,766.0,House
"55 Gap Road,SUNBURY VIC s",705500,20 Mar 2025,private treaty,3,1,2.0,956.0,House
"45 Valentine Avenue,THOMASTOWN VIC s",630000,20 Mar 2025,auction,3,1,2.0,956.0,House
"58 Davis Street,BELMONT VIC s",620000,19 Mar 2025,private treaty,3,1,2.0,678.0,House
"36 Hawthorn Street,COBURG VIC s",1160000,19 Mar 2025,auction,3,1,2.0,678.0,House
"130 Murphy Street,EAST BENDIGO VIC s",520000,19 Mar 2025,private treaty,3,1,2.0,640.0,House
"387 Kooyong Road,ELSTERNWICK VIC s",1645000,19 Mar 2025,private treaty,3,1,2.0,484.0,House
"82 Monterey Boulevard,FRANKSTON NORTH VIC s",632000,19 Mar 2025,private treaty,3,1,2.0,484.0,House
"1/20 Lucas Avenue,KILSYTH VIC s",755000,19 Mar 2025,private treaty,3,1,2.0,406.0,House
"11 Monash Street,LALOR VIC s",737500,19 Mar 2025,sold prior to auction,3,1,2.0,406.0,House
"22 Rigel Road,LARA VIC s",500000,19 Mar 2025,private treaty,3,1,2.0,595.0,House
"1/26 Dundee Street,RESERVOIR VIC s",720000,19 Mar 2025,private treaty,3,1,2.0,317.0,House
"120 North Road,RESERVOIR VIC s",1130000,19 Mar 2025,sold prior to auction,3,1,2.0,743.0,House
"2 Holehouse Street,SUNSHINE NORTH VIC s",750000,19 Mar 2025,private treaty,3,1,2.0,580.0,House
"1 Digneys Bridge Road,TIMBOON VIC s",447000,19 Mar 2025,private treaty,3,1,2.0,910.0,House
"243 Jupiter Boulevard,VENUS BAY VIC s",450000,19 Mar 2025,private treaty,3,1,2.0,624.0,House
"18 Montgomery Crescent,WHITE HILLS VIC s",540000,19 Mar 2025,private treaty,3,1,2.0,624.0,House
"26 Robyn Avenue,ALBANVALE VIC s",607500,18 Mar 2025,private treaty,3,1,2.0,531.0,House
"7 Gossip Avenue,ARARAT VIC s",425000,18 Mar 2025,private treaty,3,1,2.0,592.0,House
"5 Jones Street,AVENEL VIC s1,",465000,18 Mar 2025,private treaty,3,1,2.0,0.0,House
"2 Surrey Street,BALLARAT CENTRAL VIC s",465000,18 Mar 2025,private treaty,3,1,2.0,418.0,House
"1 Valerie Street,BORONIA VIC s1,",900000,18 Mar 2025,private treaty,3,1,2.0,64.0,House
"36 Beaconsfield Road,BRIAR HILL VIC s1,",970000,18 Mar 2025,private treaty,3,1,2.0,139.0,House
"2 Haig Court,DONCASTER EAST VIC s",1200000,18 Mar 2025,auction,3,1,2.0,673.0,House
"8 Margaret Crescent,FLORA HILL VIC s",521000,18 Mar 2025,private treaty,3,1,2.0,602.0,House
"2 Burn Street,GOLDEN SQUARE VIC s",482000,18 Mar 2025,private treaty,3,1,2.0,497.0,House
"29 Buller Parade,LALOR VIC s",670000,18 Mar 2025,auction,3,1,2.0,578.0,House
"52 Heytesbury Drive,LEOPOLD VIC s",650000,18 Mar 2025,private treaty,3,1,2.0,725.0,House
"34 Elizabeth Street,MOE VIC s",328000,18 Mar 2025,private treaty,3,1,2.0,620.0,House
"70 Ridge Road,MOUNT DANDENONG VIC s1,",850000,18 Mar 2025,private treaty,3,1,2.0,765.0,House
"77 Clarendon Street,NEWTOWN VIC s",730500,18 Mar 2025,private treaty,3,1,2.0,268.0,House
"71 Bayne Street,NORTH BENDIGO VIC s",502000,18 Mar 2025,private treaty,3,1,2.0,810.0,House
"2/116 The Avenue,OCEAN GROVE VIC s",720000,18 Mar 2025,private treaty,3,1,2.0,427.0,House
"19 Guild Street,SEYMOUR VIC s",590000,18 Mar 2025,private treaty,3,1,2.0,726.0,House
"791 Heatherton Road,SPRINGVALE VIC s",780000,18 Mar 2025,auction,3,1,2.0,538.0,House
"70 Barnes Street,STAWELL VIC s",495000,18 Mar 2025,private treaty,3,1,2.0,814.0,House
"9 Alma Street,TOOTGAROOK VIC s",780000,18 Mar 2025,private treaty,3,1,2.0,586.0,House
"12 Phelan Court,TULLAMARINE VIC s",750000,18 Mar 2025,sold prior to auction,3,1,2.0,657.0,House
"60 Oakwood Road,ALBANVALE VIC s",592000,17 Mar 2025,private treaty,3,1,2.0,534.0,House
"9 Obrien Street,BAIRNSDALE VIC s",400000,17 Mar 2025,private treaty,3,1,2.0,759.0,House
"5 Katunga Crescent,BROADMEADOWS VIC s",575000,17 Mar 2025,private treaty,3,1,2.0,697.0,House
"75 Scenic Drive,COWES VIC s",515000,17 Mar 2025,private treaty,3,1,2.0,697.0,House
"5 Sabine Avenue,DANDENONG NORTH VIC s",682500,17 Mar 2025,private treaty,3,1,2.0,595.0,House
"105 Blackburn Road,DONCASTER EAST VIC s",1420000,17 Mar 2025,private treaty,3,1,2.0,595.0,House
"81 Forrester Street,ESSENDON VIC s",1487500,17 Mar 2025,auction,3,1,2.0,650.0,House
"49 Ashleigh Avenue,FRANKSTON VIC s",725000,17 Mar 2025,private treaty,3,1,2.0,535.0,House
"17 Francis Crescent,LANGWARRIN VIC s",649995,17 Mar 2025,private treaty,3,1,2.0,338.0,Retirement Living
"14 Werona Court,MEADOW HEIGHTS VIC s",617320,17 Mar 2025,private treaty,3,1,2.0,598.0,House
"6 Frangipani Court,MILDURA VIC s",465000,17 Mar 2025,private treaty,3,1,2.0,580.0,House
"16 Croydondale Drive,MOOROOLBARK VIC s",795000,17 Mar 2025,private treaty,3,1,2.0,963.0,House
"35 Cawarra Street,MORNINGTON VIC s",715000,17 Mar 2025,private treaty,3,1,2.0,963.0,House
"8 Hale Avenue,MOUNT CLEAR VIC s",490200,17 Mar 2025,private treaty,3,1,2.0,644.0,House
"22 Fairhills Drive,RYE VIC s",760000,17 Mar 2025,private treaty,3,1,2.0,817.0,House
"25 Palmer Rd,SHEPPARTON VIC s",415000,17 Mar 2025,private treaty,3,1,2.0,817.0,House
"19 Armstrong Court,TRARALGON VIC s",515000,17 Mar 2025,private treaty,3,1,2.0,688.0,House
"6 Adare Place,WERRIBEE VIC s",560000,17 Mar 2025,private treaty,3,1,2.0,587.0,House
"34 Elm Grove,BALACLAVA VIC s",1610000,16 Mar 2025,auction,3,1,2.0,437.0,House
"35 Barclay Avenue,CROYDON VIC s",715000,16 Mar 2025,private treaty,3,1,2.0,444.0,House
"10 Tunaley Parade,RESERVOIR VIC s",750000,16 Mar 2025,private treaty,3,1,2.0,572.0,House
"35 Montpellier Road,ASHWOOD VIC s InspectionSat 15 Mar, 9:30am",1555000,15 Mar 2025,auction,3,1,2.0,721.0,House
"35 Dolphin Street,ASPENDALE VIC s",1107000,15 Mar 2025,auction,3,1,2.0,586.0,House
"32 Swan Street,BLACKBURN SOUTH VIC s InspectionSat 15 Mar, 11:00am",1389000,15 Mar 2025,auction,3,1,2.0,608.0,House
"7 Mansfield Court,BUNDOORA VIC s",830000,15 Mar 2025,private treaty,3,1,2.0,525.0,House
"48 Moreton Crescent,BUNDOORA VIC s",813000,15 Mar 2025,auction,3,1,2.0,543.0,House
"59 Robinlee Avenue,BURWOOD EAST VIC s",1138000,15 Mar 2025,private treaty,3,1,2.0,580.0,House
"206 Reynard Street,COBURG VIC s",995000,15 Mar 2025,auction,3,1,2.0,580.0,Townhouse
"67 Finlayson Street,DONCASTER VIC s",1435000,15 Mar 2025,auction,3,1,2.0,704.0,House
"50 Boyd Street,DONCASTER VIC s InspectionSat 15 Mar, 10:30am",1280000,15 Mar 2025,auction,3,1,2.0,654.0,House
"98 Childs Road,EPPING VIC s",632000,15 Mar 2025,auction,3,1,2.0,534.0,House
"28 Kincumber Drive,GLEN WAVERLEY VIC s",1823000,15 Mar 2025,auction,3,1,2.0,692.0,House
"6 Connell Street,GLENROY VIC s",885000,15 Mar 2025,auction,3,1,2.0,618.0,House
"34-36 Stanley Road,KEYSBOROUGH VIC s1,",1400500,15 Mar 2025,auction,3,1,2.0,117.0,House
"35 Huskisson Avenue,LALOR VIC s",551500,15 Mar 2025,auction,3,1,2.0,117.0,House
"26 Kingsford Street,LALOR VIC s",801000,15 Mar 2025,auction,3,1,2.0,534.0,House
"10 Boston Avenue,MALVERN EAST VIC s",2000000,15 Mar 2025,auction,3,1,2.0,665.0,House
"4 Westleigh Court,MILL PARK VIC s",710000,15 Mar 2025,auction,3,1,2.0,530.0,House
"32 Damon Road,MOUNT WAVERLEY VIC s",1305000,15 Mar 2025,auction,3,1,2.0,873.0,House
"4/1181-1183 Heatherton Road,NOBLE PARK VIC s",595000,15 Mar 2025,private treaty,3,1,2.0,873.0,Townhouse
"2 Dale Avenue,PASCOE VALE VIC s",1270000,15 Mar 2025,auction,3,1,2.0,755.0,House
"11 Tamar Street,RINGWOOD NORTH VIC s",988000,15 Mar 2025,auction,3,1,2.0,813.0,House
"41 Bexsarm Crescent,ROWVILLE VIC s",855000,15 Mar 2025,auction,3,1,2.0,727.0,House
"2 Henry Crescent,SEAFORD VIC s",750000,15 Mar 2025,private treaty,3,1,2.0,691.0,House
"1/2 Gentle Road,TANGAMBALANGA VIC s",390000,15 Mar 2025,private treaty,3,1,2.0,433.0,Townhouse
"13 Carrington Boulevard,THOMASTOWN VIC s",750000,15 Mar 2025,auction,3,1,2.0,565.0,House
"26 Beddoe Road,VERMONT VIC s",1318000,15 Mar 2025,auction,3,1,2.0,611.0,House
"15 Mingana Road,WANTIRNA SOUTH VIC s",1118000,15 Mar 2025,auction,3,1,2.0,803.0,House
"2 Dempster Street,WEST FOOTSCRAY VIC s",650000,15 Mar 2025,auction,3,1,2.0,803.0,House
"290 Essex Street,WEST FOOTSCRAY VIC s",1065000,15 Mar 2025,auction,3,1,2.0,451.0,House
"1 Brunswick Street,WEST FOOTSCRAY VIC s",865000,15 Mar 2025,auction,3,1,2.0,451.0,House
"108 Neill Street,BEAUFORT VIC s",265000,14 Mar 2025,private treaty,3,1,2.0,946.0,House
"222 Canterbury Road,BLACKBURN SOUTH VIC s",1070000,14 Mar 2025,private treaty,3,1,2.0,646.0,House
"5 Pine St,COBRAM VIC s",385000,14 Mar 2025,private treaty,3,1,2.0,804.0,House
"3 Stanbridge Street,DAYLESFORD VIC s",475000,14 Mar 2025,private treaty,3,1,2.0,375.0,House
"64 Cassowary Street,DONCASTER EAST VIC s",1525000,14 Mar 2025,private treaty,3,1,2.0,735.0,House
"10 Grosvenor Street,FRANKSTON SOUTH VIC s",1077500,14 Mar 2025,private treaty,3,1,2.0,667.0,House
"15 Aldridge Court,HAMPTON PARK VIC s",623500,14 Mar 2025,private treaty,3,1,2.0,596.0,House
"5 Glencoe Street,KENNINGTON VIC s",440000,14 Mar 2025,private treaty,3,1,2.0,819.0,House
"278 Coburns Road,KURUNJANG VIC s",550500,14 Mar 2025,private treaty,3,1,2.0,653.0,House
"7 Higham Street,MARYBOROUGH VIC s1,",300000,14 Mar 2025,private treaty,3,1,2.0,300.0,House
"53 James Cook Drive,MELTON WEST VIC s",475000,14 Mar 2025,private treaty,3,1,2.0,715.0,House
"25 Shakespeare Avenue,MOOROOLBARK VIC s",650000,14 Mar 2025,private treaty,3,1,2.0,431.0,House
"716 Laurie Street,MOUNT PLEASANT VIC s",612000,14 Mar 2025,private treaty,3,1,2.0,583.0,House
"2 Rachael Court,PAKENHAM VIC s",625000,14 Mar 2025,private treaty,3,1,2.0,772.0,House
"62 Edgar Street,PORTLAND VIC s",380000,14 Mar 2025,private treaty,3,1,2.0,695.0,House
"50 Tyers Street,PORTLAND VIC s",480000,14 Mar 2025,private treaty,3,1,2.0,772.0,House
"1 Noel Court,THOMASTOWN VIC s",700000,14 Mar 2025,private treaty,3,1,2.0,534.0,House
"25 El Reno Crescent,AIRPORT WEST VIC s",950000,13 Mar 2025,private treaty,3,1,2.0,973.0,House
"65 Churchill Avenue,ARARAT VIC s",377000,13 Mar 2025,private treaty,3,1,2.0,753.0,House
"39 North Street,ASCOT VALE VIC s",1650000,13 Mar 2025,private treaty,3,1,2.0,753.0,House
"4 Donaldson Drive,BROADFORD VIC s",550000,13 Mar 2025,private treaty,3,1,2.0,775.0,House
"16 Cloverdale Drive,CORIO VIC s",510000,13 Mar 2025,private treaty,3,1,2.0,567.0,House
"74 Wavell Street,HORSHAM VIC s",500000,13 Mar 2025,private treaty,3,1,2.0,683.0,House
"27 John Street,KANGAROO FLAT VIC s",550000,13 Mar 2025,private treaty,3,1,2.0,840.0,House
"2/16 Skene Street,KENNINGTON VIC s",605000,13 Mar 2025,private treaty,3,1,2.0,223.0,Townhouse
"38 Riddle Drive,MELTON VIC s",490000,13 Mar 2025,private treaty,3,1,2.0,585.0,House
"6 Sweetland Road,MOOROOLBARK VIC s",825000,13 Mar 2025,private treaty,3,1,2.0,909.0,House
"8 Huggard Street,SHEPPARTON VIC s",355000,13 Mar 2025,private treaty,3,1,2.0,575.0,House
"1 Davey Court,SPRINGVALE VIC s",938000,13 Mar 2025,private treaty,3,1,2.0,575.0,House
"6 Hewett St,STAWELL VIC s",350000,13 Mar 2025,private treaty,3,1,2.0,575.0,House
"28 Strathcole Drive,TRARALGON VIC s",405000,13 Mar 2025,private treaty,3,1,2.0,708.0,House
"34 Princess Street,WARRAGUL VIC s",510000,13 Mar 2025,private treaty,3,1,2.0,725.0,House
"1/50 Ironbark Street,WAURN PONDS VIC s",580000,13 Mar 2025,private treaty,3,1,2.0,312.0,Townhouse
"14 Beresford Court,WEST WODONGA VIC s",530000,13 Mar 2025,private treaty,3,1,2.0,312.0,House
"56 Marjorie Avenue,BELMONT VIC s",575000,12 Mar 2025,private treaty,3,1,2.0,653.0,House
"1/9 Dorothy Avenue,BELMONT VIC s",490000,12 Mar 2025,private treaty,3,1,2.0,322.0,House
"84 Centre Dandenong Road,CHELTENHAM VIC s",1050000,12 Mar 2025,private treaty,3,1,2.0,630.0,House
"46 Skene Street,COLAC VIC s1,",475000,12 Mar 2025,private treaty,3,1,2.0,23.0,House
"38 Hawthorn Road,DOVETON VIC s",523000,12 Mar 2025,private treaty,3,1,2.0,23.0,House
"55 McPherson Street,HORSHAM VIC s",440000,12 Mar 2025,private treaty,3,1,2.0,577.0,House
"3 Friar Place,MELTON WEST VIC s",530000,12 Mar 2025,private treaty,3,1,2.0,622.0,House
"9 Sangria Court,MOUNT CLEAR VIC s",460000,12 Mar 2025,private treaty,3,1,2.0,643.0,House
"9 Sangria Court,MOUNT CLEAR VIC s",460000,12 Mar 2025,private treaty,3,1,2.0,643.0,House
"33 Sharland Close,MOUNT EVELYN VIC s",800000,12 Mar 2025,private treaty,3,1,2.0,798.0,House
"6 Alma Court,NEWCOMB VIC s",577500,12 Mar 2025,private treaty,3,1,2.0,798.0,House
"11 Rose Avenue,NORLANE VIC s",469000,12 Mar 2025,private treaty,3,1,2.0,617.0,House
"2/112A Yarrowee Parade,REDAN VIC s",410000,12 Mar 2025,private treaty,3,1,2.0,247.0,Townhouse
"16 Terence Street,SUNBURY VIC s",682000,12 Mar 2025,sold prior to auction,3,1,2.0,588.0,House
"61 Skene Street,BIRREGURRA VIC s",630000,11 Mar 2025,private treaty,3,1,2.0,740.0,House
"1/22 Turner Street,BRIAR HILL VIC s",875000,11 Mar 2025,private treaty,3,1,2.0,351.0,House
"73 Ash Street,DOVETON VIC s",615000,11 Mar 2025,private treaty,3,1,2.0,755.0,House
"19 Carberry Drive,KURUNJANG VIC s",600000,11 Mar 2025,private treaty,3,1,2.0,667.0,House
"10 Park Street,MERBEIN VIC s",265000,11 Mar 2025,private treaty,3,1,2.0,573.0,House
"913 Ripon Street South,REDAN VIC s",540500,11 Mar 2025,private treaty,3,1,2.0,682.0,House
"6 Unwin Street,TEMPLESTOWE VIC s1,",1455000,11 Mar 2025,private treaty,3,1,2.0,12.0,House
"2/25 Morris Street,TOOTGAROOK VIC s",790000,11 Mar 2025,private treaty,3,1,2.0,422.0,House
"25 Grenville Grove,CAPEL SOUND VIC s",690000,10 Mar 2025,private treaty,3,1,2.0,400.0,House
"9 Sweeney Drive,NARRE WARREN VIC s",780000,10 Mar 2025,private treaty,3,1,2.0,731.0,House
"39 Wilton Avenue,NEWCOMB VIC s",610000,10 Mar 2025,private treaty,3,1,2.0,396.0,House
"5 Kurrajong Crescent,MELTON SOUTH VIC s",545000,09 Mar 2025,private treaty,3,1,2.0,914.0,House
"49 Cuthbert Street,BROADMEADOWS VIC s",642000,08 Mar 2025,auction,3,1,2.0,701.0,House
"43 Mclaurin Road,CARNEGIE VIC s",1465000,08 Mar 2025,auction,3,1,2.0,556.0,House
"27 Fiander Avenue,GLEN WAVERLEY VIC s",1832000,08 Mar 2025,auction,3,1,2.0,767.0,House
"46 Ivanhoe Street,GLEN WAVERLEY VIC s",1331000,08 Mar 2025,auction,3,1,2.0,777.0,House
"27 Pauline Court,HAMPTON PARK VIC s",631000,08 Mar 2025,private treaty,3,1,2.0,536.0,House
"3 Richardson Drive,MORNINGTON VIC s",675000,08 Mar 2025,private treaty,3,1,2.0,602.0,House
